Sensor,DateTime,Value,Max,Min,Unit
third,30/12/2020 07:01,0.655625,,,g
third,30/12/2020 07:02,0.6559375,,,g
third,30/12/2020 07:04,0.669375,,,g
third,30/12/2020 07:05,0.6675,,,g
third,30/12/2020 07:06,0.6421875,,,g
third,30/12/2020 07:07,0.65875,,,g
third,30/12/2020 07:08,0.660625,,,g
third,30/12/2020 07:12,0.683125,,,g
third,30/12/2020 07:13,0.6678125,,,g
third,30/12/2020 07:14,0.6821875,,,g
third,30/12/2020 07:16,0.70375,,,g
third,30/12/2020 07:19,0.666875,,,g
third,30/12/2020 07:21,0.7009375,,,g
third,30/12/2020 07:22,0.6571875,,,g
third,30/12/2020 07:23,0.679375,,,g
third,30/12/2020 07:27,0.6921875,,,g
third,30/12/2020 07:28,0.6971875,,,g
third,30/12/2020 07:29,0.7165625,,,g
third,30/12/2020 07:30,0.6875,,,g
third,30/12/2020 07:33,0.74,,,g
third,30/12/2020 07:34,0.8059375,,,g
third,30/12/2020 07:35,0.788125,,,g
third,30/12/2020 07:36,0.77875,,,g
third,30/12/2020 07:40,0.80125,,,g
third,30/12/2020 07:43,0.6746875,,,g
third,30/12/2020 07:44,0.67625,,,g
third,30/12/2020 07:45,0.6521875,,,g
third,30/12/2020 07:46,0.66,,,g
third,30/12/2020 07:47,0.6284375,,,g
third,30/12/2020 07:48,0.641875,,,g
third,30/12/2020 07:49,0.6478125,,,g
third,30/12/2020 07:50,0.6509375,,,g
third,30/12/2020 07:51,0.6409375,,,g
third,30/12/2020 07:52,0.6303125,,,g
third,30/12/2020 07:55,0.6590625,,,g
third,30/12/2020 07:56,0.6421875,,,g
third,30/12/2020 07:57,0.6521875,,,g
third,30/12/2020 07:58,0.6634375,,,g
third,30/12/2020 07:59,0.6490625,,,g
third,30/12/2020 08:02,0.6540625,,,g
third,30/12/2020 08:04,0.6234375,,,g
third,30/12/2020 08:07,0.658125,,,g
third,30/12/2020 08:08,0.684375,,,g
third,30/12/2020 08:09,0.6878125,,,g
third,30/12/2020 08:10,0.6984375,,,g
third,30/12/2020 08:13,0.691875,,,g
third,30/12/2020 08:15,0.7084375,,,g
third,30/12/2020 08:19,0.8259375,,,g
third,30/12/2020 08:20,0.8596875,,,g
third,30/12/2020 08:21,0.813125,,,g
third,30/12/2020 08:22,0.761875,,,g
third,30/12/2020 08:23,0.7553125,,,g
third,30/12/2020 08:25,0.746875,,,g
third,30/12/2020 08:26,0.7640625,,,g
third,30/12/2020 08:27,0.7253125,,,g
third,30/12/2020 08:28,0.7515625,,,g
third,30/12/2020 08:29,0.704375,,,g
third,30/12/2020 08:30,0.6421875,,,g
third,30/12/2020 08:35,0.65,,,g
third,30/12/2020 08:43,0.6415625,,,g
third,30/12/2020 08:45,0.4271875,,,g
third,30/12/2020 08:46,0.445,,,g
third,30/12/2020 08:49,0.06875,,,g
third,30/12/2020 08:53,0.625,,,g
third,30/12/2020 08:54,0.6275,,,g
third,30/12/2020 08:56,0.65125,,,g
third,30/12/2020 08:57,0.6434375,,,g
third,30/12/2020 08:58,0.0475,,,g
third,30/12/2020 08:59,0.64625,,,g
third,30/12/2020 09:00,0.669375,,,g
third,30/12/2020 09:01,0.6528125,,,g
third,30/12/2020 09:03,0.6671875,,,g
third,30/12/2020 09:04,0.0575,,,g
third,30/12/2020 09:05,0.0475,,,g
third,30/12/2020 09:11,0.67625,,,g
third,30/12/2020 09:13,0.6915625,,,g
third,30/12/2020 09:14,0.6775,,,g
third,30/12/2020 09:16,0.6771875,,,g
third,30/12/2020 09:17,0.66375,,,g
third,30/12/2020 09:22,0.6709375,,,g
third,30/12/2020 09:24,0.6903125,,,g
third,30/12/2020 09:26,0.6825,,,g
third,30/12/2020 09:27,0.6825,,,g
third,30/12/2020 09:29,0.694375,,,g
third,30/12/2020 09:31,0.693125,,,g
third,30/12/2020 09:34,0.6896875,,,g
third,30/12/2020 09:35,0.6690625,,,g
third,30/12/2020 09:36,0.6665625,,,g
third,30/12/2020 09:37,0.6559375,,,g
third,30/12/2020 09:38,0.65,,,g
third,30/12/2020 09:39,0.65125,,,g
third,30/12/2020 09:40,0.6346875,,,g
third,30/12/2020 09:41,0.6634375,,,g
third,30/12/2020 09:42,0.66625,,,g
third,30/12/2020 09:43,0.66625,,,g
third,30/12/2020 09:45,0.6653125,,,g
third,30/12/2020 09:46,0.6625,,,g
third,30/12/2020 09:48,0.71125,,,g
third,30/12/2020 09:50,0.67625,,,g
third,30/12/2020 09:51,0.6771875,,,g
third,30/12/2020 09:52,0.67125,,,g
third,30/12/2020 09:53,0.6896875,,,g
third,30/12/2020 09:56,0.68,,,g
third,30/12/2020 09:57,0.6740625,,,g
third,30/12/2020 09:58,0.7190625,,,g
third,30/12/2020 09:59,0.6984375,,,g
third,30/12/2020 10:01,0.781875,,,g
third,30/12/2020 10:03,0.7746875,,,g
third,30/12/2020 10:05,0.8009375,,,g
third,30/12/2020 10:06,0.804375,,,g
third,30/12/2020 10:07,0.8175,,,g
third,30/12/2020 10:08,0.7990625,,,g
third,30/12/2020 10:09,0.7553125,,,g
third,30/12/2020 10:10,0.7259375,,,g
third,30/12/2020 10:11,0.65125,,,g
third,30/12/2020 10:12,0.6734375,,,g
third,30/12/2020 10:13,0.6834375,,,g
third,30/12/2020 10:14,0.6546875,,,g
third,30/12/2020 10:15,0.679375,,,g
third,30/12/2020 10:17,0.6803125,,,g
third,30/12/2020 10:18,0.6840625,,,g
third,30/12/2020 10:21,0.6809375,,,g
third,30/12/2020 10:22,0.69,,,g
third,30/12/2020 10:24,0.65625,,,g
third,30/12/2020 10:26,0.6925,,,g
third,30/12/2020 10:27,0.6459375,,,g
third,30/12/2020 10:30,0.665,,,g
third,30/12/2020 10:31,0.6671875,,,g
third,30/12/2020 10:33,0.661875,,,g
third,30/12/2020 10:39,0.6290625,,,g
third,30/12/2020 10:40,0.654375,,,g
third,30/12/2020 10:41,0.6709375,,,g
third,30/12/2020 10:42,0.6390625,,,g
third,30/12/2020 10:43,0.6390625,,,g
third,30/12/2020 10:44,0.66125,,,g
third,30/12/2020 10:45,0.6834375,,,g
third,30/12/2020 10:46,0.0534375,,,g
third,30/12/2020 10:47,0.0596875,,,g
third,30/12/2020 10:48,0.078125,,,g
third,30/12/2020 10:50,0.0509375,,,g
third,30/12/2020 10:52,0.06625,,,g
third,30/12/2020 10:53,0.0609375,,,g
third,30/12/2020 10:54,0.075625,,,g
third,30/12/2020 10:55,0.6225,,,g
third,30/12/2020 10:57,0.6365625,,,g
third,30/12/2020 10:58,0.6190625,,,g
third,30/12/2020 11:00,0.66,,,g
third,30/12/2020 11:01,0.63875,,,g
third,30/12/2020 11:02,0.620625,,,g
third,30/12/2020 11:03,0.6175,,,g
third,30/12/2020 11:04,0.651875,,,g
third,30/12/2020 11:06,0.636875,,,g
third,30/12/2020 11:07,0.625,,,g
third,30/12/2020 11:08,0.6521875,,,g
third,30/12/2020 11:09,0.6828125,,,g
third,30/12/2020 11:10,0.6528125,,,g
third,30/12/2020 11:13,0.6940625,,,g
third,30/12/2020 11:14,0.799375,,,g
third,30/12/2020 11:17,0.795625,,,g
third,30/12/2020 11:18,0.7653125,,,g
third,30/12/2020 11:20,0.74125,,,g
third,30/12/2020 11:23,0.6540625,,,g
third,30/12/2020 11:24,0.6590625,,,g
third,30/12/2020 11:29,0.6390625,,,g
third,30/12/2020 11:30,0.648125,,,g
third,30/12/2020 11:31,0.6525,,,g
third,30/12/2020 11:32,0.670625,,,g
third,30/12/2020 11:34,0.6653125,,,g
third,30/12/2020 11:36,0.66875,,,g
third,30/12/2020 11:42,0.559375,,,g
third,30/12/2020 11:43,0.66,,,g
third,30/12/2020 11:44,0.6540625,,,g
third,30/12/2020 11:45,0.6625,,,g
third,30/12/2020 11:47,0.6778125,,,g
third,30/12/2020 11:48,0.6565625,,,g
third,30/12/2020 11:53,0.6328125,,,g
third,30/12/2020 11:55,0.655,,,g
third,30/12/2020 11:56,0.644375,,,g
third,30/12/2020 11:57,0.6628125,,,g
third,30/12/2020 11:58,0.668125,,,g
third,30/12/2020 11:59,0.6753125,,,g
third,30/12/2020 12:00,0.6840625,,,g
third,30/12/2020 12:02,0.673125,,,g
third,30/12/2020 12:03,0.6109375,,,g
third,30/12/2020 12:05,0.4953125,,,g
third,30/12/2020 12:07,0.7546875,,,g
third,30/12/2020 12:08,0.72625,,,g
third,30/12/2020 12:09,0.758125,,,g
third,30/12/2020 12:10,0.7575,,,g
third,30/12/2020 12:12,0.754375,,,g
third,30/12/2020 12:15,0.6621875,,,g
third,30/12/2020 12:17,0.6315625,,,g
third,30/12/2020 12:18,0.6378125,,,g
third,30/12/2020 12:19,0.64125,,,g
third,30/12/2020 12:20,0.6484375,,,g
third,30/12/2020 12:21,0.6309375,,,g
third,30/12/2020 12:22,0.63,,,g
third,30/12/2020 12:23,0.650625,,,g
third,30/12/2020 12:25,0.669375,,,g
third,30/12/2020 12:26,0.6553125,,,g
third,30/12/2020 12:28,0.6809375,,,g
third,30/12/2020 12:29,0.6665625,,,g
third,30/12/2020 12:31,0.7471875,,,g
third,30/12/2020 12:33,0.7875,,,g
third,30/12/2020 12:36,0.7225,,,g
third,30/12/2020 12:40,0.68125,,,g
third,30/12/2020 12:42,0.7065625,,,g
third,30/12/2020 12:43,0.7084375,,,g
third,30/12/2020 12:44,0.6896875,,,g
third,30/12/2020 12:45,0.6890625,,,g
third,30/12/2020 12:46,0.674375,,,g
third,30/12/2020 12:53,0.6925,,,g
third,30/12/2020 12:54,0.68,,,g
third,30/12/2020 12:58,0.6946875,,,g
third,30/12/2020 12:59,0.7703125,,,g
third,30/12/2020 13:00,0.7690625,,,g
third,30/12/2020 13:04,0.7659375,,,g
third,30/12/2020 13:06,0.774375,,,g
third,30/12/2020 13:08,0.7459375,,,g
third,30/12/2020 13:09,0.735625,,,g
third,30/12/2020 13:10,0.7421875,,,g
third,30/12/2020 13:12,0.79,,,g
third,30/12/2020 13:16,0.7421875,,,g
third,30/12/2020 13:16,0.6928125,,,g
third,30/12/2020 13:21,0.696875,,,g
third,30/12/2020 13:22,0.6734375,,,g
third,30/12/2020 13:23,0.6553125,,,g
third,30/12/2020 13:26,0.6453125,,,g
third,30/12/2020 13:27,0.6571875,,,g
third,30/12/2020 13:28,0.6428125,,,g
third,30/12/2020 13:29,0.649375,,,g
third,30/12/2020 13:30,0.6690625,,,g
third,30/12/2020 13:31,0.6659375,,,g
third,30/12/2020 13:32,0.646875,,,g
third,30/12/2020 13:33,0.6525,,,g
third,30/12/2020 13:34,0.66,,,g
third,30/12/2020 13:35,0.67125,,,g
third,30/12/2020 13:37,0.6409375,,,g
third,30/12/2020 13:38,0.6690625,,,g
third,30/12/2020 13:41,0.67125,,,g
third,30/12/2020 13:42,0.7690625,,,g
third,30/12/2020 13:44,0.7665625,,,g
third,30/12/2020 13:45,0.776875,,,g
third,30/12/2020 13:46,0.796875,,,g
third,30/12/2020 13:49,0.8440625,,,g
third,30/12/2020 13:51,0.6621875,,,g
third,30/12/2020 13:52,0.64,,,g
third,30/12/2020 13:53,0.6415625,,,g
third,30/12/2020 13:56,0.6375,,,g
third,30/12/2020 13:57,0.64,,,g
third,30/12/2020 13:58,0.630625,,,g
third,30/12/2020 14:00,0.6484375,,,g
third,30/12/2020 14:01,0.63625,,,g
third,30/12/2020 14:02,0.6509375,,,g
third,30/12/2020 14:04,0.6871875,,,g
third,30/12/2020 14:05,0.671875,,,g
third,30/12/2020 14:06,0.678125,,,g
third,30/12/2020 14:07,0.69375,,,g
third,30/12/2020 14:08,0.681875,,,g
third,30/12/2020 14:09,0.668125,,,g
third,30/12/2020 14:10,0.669375,,,g
third,30/12/2020 14:11,0.634375,,,g
third,30/12/2020 14:12,0.6496875,,,g
third,30/12/2020 14:17,0.6434375,,,g
third,30/12/2020 14:18,0.634375,,,g
third,30/12/2020 14:22,0.6359375,,,g
third,30/12/2020 14:23,0.640625,,,g
third,30/12/2020 14:25,0.6175,,,g
third,30/12/2020 14:26,0.6215625,,,g
third,30/12/2020 14:27,0.6078125,,,g
third,30/12/2020 14:28,0.6196875,,,g
third,30/12/2020 14:29,0.6025,,,g
third,30/12/2020 14:30,0.6134375,,,g
third,30/12/2020 14:31,0.6278125,,,g
third,30/12/2020 14:33,0.6371875,,,g
third,30/12/2020 14:35,0.6115625,,,g
third,30/12/2020 14:38,0.62125,,,g
third,30/12/2020 14:41,0.6321875,,,g
third,30/12/2020 14:42,0.644375,,,g
third,30/12/2020 14:43,0.6215625,,,g
third,30/12/2020 14:45,0.661875,,,g
third,30/12/2020 14:46,0.6340625,,,g
third,30/12/2020 14:47,0.63875,,,g
third,30/12/2020 14:49,0.6428125,,,g
third,30/12/2020 14:51,0.6575,,,g
third,30/12/2020 14:52,0.6421875,,,g
third,30/12/2020 14:53,0.6553125,,,g
third,30/12/2020 14:54,0.6590625,,,g
third,30/12/2020 14:55,0.6465625,,,g
third,30/12/2020 14:58,0.6671875,,,g
third,30/12/2020 15:01,0.678125,,,g
third,30/12/2020 15:04,0.6971875,,,g
third,30/12/2020 15:05,0.713125,,,g
third,30/12/2020 15:09,0.85,,,g
third,30/12/2020 15:12,0.73125,,,g
third,30/12/2020 15:13,0.6540625,,,g
third,30/12/2020 15:14,0.6415625,,,g
third,30/12/2020 15:15,0.6221875,,,g
third,30/12/2020 15:17,0.6184375,,,g
third,30/12/2020 15:22,0.6146875,,,g
third,30/12/2020 15:24,0.616875,,,g
third,30/12/2020 15:25,0.6159375,,,g
third,30/12/2020 15:26,0.613125,,,g
third,30/12/2020 15:27,0.609375,,,g
third,30/12/2020 15:28,0.631875,,,g
third,30/12/2020 15:32,0.616875,,,g
third,30/12/2020 15:34,0.60875,,,g
third,30/12/2020 15:38,0.61375,,,g
third,30/12/2020 15:40,0.605,,,g
third,30/12/2020 15:42,0.606875,,,g
third,30/12/2020 15:47,0.65375,,,g
third,30/12/2020 15:48,0.6603125,,,g
third,30/12/2020 15:49,0.6340625,,,g
third,30/12/2020 15:50,0.620625,,,g
third,30/12/2020 15:53,0.62,,,g
third,30/12/2020 15:54,0.60625,,,g
third,30/12/2020 15:55,0.620625,,,g
third,30/12/2020 15:56,0.641875,,,g
third,30/12/2020 15:57,0.6503125,,,g
third,30/12/2020 15:58,0.6525,,,g
third,30/12/2020 16:00,0.630625,,,g
third,30/12/2020 16:03,0.643125,,,g
third,30/12/2020 16:10,0.6353125,,,g
third,30/12/2020 16:16,0.688125,,,g
third,30/12/2020 16:20,0.605625,,,g
third,30/12/2020 16:21,0.6353125,,,g
third,30/12/2020 16:22,0.623125,,,g
third,30/12/2020 16:24,0.6434375,,,g
third,30/12/2020 16:25,0.64625,,,g
third,30/12/2020 16:28,0.0278125,,,g
third,30/12/2020 16:29,0.0259375,,,g
third,30/12/2020 16:30,0.0278125,,,g
third,30/12/2020 16:31,0.0271875,,,g
third,30/12/2020 16:32,0.0365625,,,g
third,30/12/2020 16:33,0.03,,,g
third,30/12/2020 16:34,0.02875,,,g
third,30/12/2020 16:35,0.0265625,,,g
third,30/12/2020 16:37,0.02875,,,g
third,30/12/2020 16:38,0.0321875,,,g
third,30/12/2020 16:39,0.0290625,,,g
third,30/12/2020 16:41,0.0271875,,,g
third,30/12/2020 16:42,0.0265625,,,g
third,30/12/2020 16:43,0.0296875,,,g
third,30/12/2020 16:44,0.0278125,,,g
third,30/12/2020 16:49,0.0284375,,,g
third,30/12/2020 16:56,0.0271875,,,g
third,30/12/2020 16:57,0.0284375,,,g
third,30/12/2020 16:59,0.0309375,,,g
third,30/12/2020 16:59,0.0309375,,,g
third,30/12/2020 17:02,0.02875,,,g
third,30/12/2020 17:03,0.0340625,,,g
third,30/12/2020 17:07,0.0296875,,,g
third,30/12/2020 17:10,0.03125,,,g
third,30/12/2020 17:12,0.0359375,,,g
third,30/12/2020 17:24,0.671875,,,g
third,30/12/2020 17:29,0.0640625,,,g
third,30/12/2020 17:32,0.07,,,g
third,30/12/2020 17:35,0.0603125,,,g
third,30/12/2020 17:36,0.0778125,,,g
third,30/12/2020 17:39,0.0984375,,,g
third,30/12/2020 17:40,0.07875,,,g
third,30/12/2020 17:44,0.0815625,,,g
third,30/12/2020 17:47,0.0715625,,,g
third,30/12/2020 17:51,0.6509375,,,g
third,30/12/2020 17:53,0.69625,,,g
third,30/12/2020 17:56,0.7665625,,,g
third,30/12/2020 17:57,0.769375,,,g
third,30/12/2020 18:01,0.791875,,,g
third,30/12/2020 18:03,0.055625,,,g
third,30/12/2020 18:04,0.50625,,,g
third,30/12/2020 18:05,0.5034375,,,g
third,30/12/2020 18:06,0.7396875,,,g
third,30/12/2020 18:07,0.0496875,,,g
third,30/12/2020 18:08,0.05125,,,g
third,30/12/2020 18:10,0.4171875,,,g
third,30/12/2020 18:15,0.548125,,,g
third,30/12/2020 18:18,0.05,,,g
third,30/12/2020 18:19,0.049375,,,g
third,30/12/2020 18:22,0.4609375,,,g
third,30/12/2020 18:23,0.679375,,,g
third,30/12/2020 18:31,0.0475,,,g
third,30/12/2020 18:35,0.053125,,,g
third,30/12/2020 18:37,0.070625,,,g
third,30/12/2020 18:38,0.525625,,,g
third,30/12/2020 18:49,0.0559375,,,g
third,30/12/2020 18:51,0.6721875,,,g
third,30/12/2020 18:55,0.464375,,,g
third,30/12/2020 18:57,0.648125,,,g
third,30/12/2020 19:06,0.65125,,,g
third,30/12/2020 19:08,0.0590625,,,g
third,30/12/2020 19:10,0.610625,,,g
third,30/12/2020 19:11,0.6140625,,,g
third,30/12/2020 19:17,0.050625,,,g
third,30/12/2020 19:20,0.656875,,,g
third,30/12/2020 19:25,0.535625,,,g
third,30/12/2020 19:27,0.0471875,,,g
third,30/12/2020 19:28,0.0540625,,,g
third,30/12/2020 19:29,0.05,,,g
third,30/12/2020 19:39,0.06375,,,g
third,30/12/2020 19:40,0.0640625,,,g
third,30/12/2020 19:42,0.5978125,,,g
third,30/12/2020 19:44,0.04125,,,g
third,30/12/2020 19:45,0.0446875,,,g
third,30/12/2020 19:46,0.6753125,,,g
third,30/12/2020 19:47,0.4990625,,,g
third,30/12/2020 19:51,0.7146875,,,g
third,30/12/2020 19:55,0.5996875,,,g
third,30/12/2020 19:56,0.069375,,,g
third,30/12/2020 19:57,0.065625,,,g
third,30/12/2020 19:58,0.0571875,,,g
third,30/12/2020 20:00,0.4096875,,,g
third,30/12/2020 20:01,0.6725,,,g
third,30/12/2020 20:02,0.04875,,,g
third,30/12/2020 20:03,0.049375,,,g
third,30/12/2020 20:08,0.636875,,,g
third,30/12/2020 20:11,0.051875,,,g
third,30/12/2020 20:13,0.6590625,,,g
third,30/12/2020 20:16,0.054375,,,g
third,30/12/2020 20:17,0.595625,,,g
third,30/12/2020 20:19,0.088125,,,g
third,30/12/2020 20:21,0.6025,,,g
third,30/12/2020 20:23,0.0484375,,,g
third,30/12/2020 20:24,0.063125,,,g
third,30/12/2020 20:25,0.075625,,,g
third,30/12/2020 20:27,0.05875,,,g
third,30/12/2020 20:28,0.048125,,,g
third,30/12/2020 20:29,0.0496875,,,g
third,30/12/2020 20:30,0.433125,,,g
third,30/12/2020 20:31,0.4040625,,,g
third,30/12/2020 20:32,0.0746875,,,g
third,30/12/2020 20:33,0.065625,,,g
third,30/12/2020 20:34,0.0596875,,,g
third,30/12/2020 20:35,0.6103125,,,g
third,30/12/2020 20:37,0.070625,,,g
third,30/12/2020 20:38,0.0521875,,,g
third,30/12/2020 20:39,0.0521875,,,g
third,30/12/2020 20:40,0.6178125,,,g
third,30/12/2020 20:41,0.0475,,,g
third,30/12/2020 20:42,0.0490625,,,g
third,30/12/2020 20:43,0.065,,,g
third,30/12/2020 20:45,0.6121875,,,g
third,30/12/2020 20:46,0.0678125,,,g
third,30/12/2020 20:47,0.0534375,,,g
third,30/12/2020 20:48,0.6196875,,,g
third,30/12/2020 20:53,0.0496875,,,g
third,30/12/2020 20:55,0.0690625,,,g
third,30/12/2020 20:56,0.638125,,,g
third,30/12/2020 20:58,0.07375,,,g
third,30/12/2020 21:05,0.055,,,g
third,30/12/2020 21:11,0.6165625,,,g
third,30/12/2020 21:15,0.0540625,,,g
third,30/12/2020 21:17,0.655,,,g
third,30/12/2020 21:22,0.6384375,,,g
third,30/12/2020 21:26,0.4521875,,,g
third,30/12/2020 21:29,0.0503125,,,g
third,30/12/2020 21:31,0.0525,,,g
third,30/12/2020 21:32,0.4275,,,g
third,30/12/2020 21:34,0.04875,,,g
third,30/12/2020 21:36,0.6215625,,,g
third,30/12/2020 21:37,0.61125,,,g
third,30/12/2020 21:40,0.6159375,,,g
third,30/12/2020 21:42,0.0503125,,,g
third,30/12/2020 21:43,0.0525,,,g
third,30/12/2020 21:44,0.05,,,g
third,30/12/2020 21:45,0.566875,,,g
third,30/12/2020 21:46,0.64,,,g
third,30/12/2020 21:47,0.053125,,,g
third,30/12/2020 21:48,0.065625,,,g
third,30/12/2020 21:49,0.065625,,,g
third,30/12/2020 21:50,0.6221875,,,g
third,30/12/2020 21:51,0.394375,,,g
third,30/12/2020 21:56,0.0475,,,g
third,30/12/2020 21:59,0.070625,,,g
third,30/12/2020 22:03,0.4325,,,g
third,30/12/2020 22:04,0.67125,,,g
third,30/12/2020 22:05,0.0725,,,g
third,30/12/2020 22:06,0.05125,,,g
third,30/12/2020 22:07,0.6040625,,,g
third,30/12/2020 22:10,0.0553125,,,g
third,30/12/2020 22:12,0.528125,,,g
third,30/12/2020 22:14,0.05125,,,g
third,30/12/2020 22:17,0.506875,,,g
third,30/12/2020 22:18,0.3865625,,,g
third,30/12/2020 22:20,0.05375,,,g
third,30/12/2020 22:22,0.371875,,,g
third,30/12/2020 22:23,0.08375,,,g
third,30/12/2020 22:25,0.058125,,,g
third,30/12/2020 22:27,0.6109375,,,g
third,30/12/2020 22:28,0.0734375,,,g
third,30/12/2020 22:30,0.5746875,,,g
third,30/12/2020 22:31,0.5846875,,,g
third,30/12/2020 22:32,0.0540625,,,g
third,30/12/2020 22:33,0.05125,,,g
third,30/12/2020 22:34,0.058125,,,g
third,30/12/2020 22:35,0.38375,,,g
third,30/12/2020 22:36,0.0475,,,g
third,30/12/2020 22:37,0.0521875,,,g
third,30/12/2020 22:38,0.051875,,,g
third,30/12/2020 22:40,0.08625,,,g
third,30/12/2020 22:42,0.0659375,,,g
third,30/12/2020 22:43,0.55875,,,g
third,30/12/2020 22:44,0.57625,,,g
third,30/12/2020 22:45,0.0465625,,,g
third,30/12/2020 22:46,0.06375,,,g
third,30/12/2020 22:47,0.0528125,,,g
third,30/12/2020 22:48,0.5459375,,,g
third,30/12/2020 22:49,0.048125,,,g
third,30/12/2020 22:51,0.051875,,,g
third,30/12/2020 22:53,0.5728125,,,g
third,30/12/2020 22:55,0.046875,,,g
third,30/12/2020 22:56,0.0465625,,,g
third,30/12/2020 22:57,0.0534375,,,g
third,30/12/2020 22:58,0.4840625,,,g
third,30/12/2020 22:59,0.05625,,,g
third,30/12/2020 23:00,0.048125,,,g
third,30/12/2020 23:02,0.08,,,g
third,30/12/2020 23:03,0.053125,,,g
third,30/12/2020 23:09,0.5396875,,,g
third,30/12/2020 23:10,0.5553125,,,g
third,30/12/2020 23:12,0.5371875,,,g
third,30/12/2020 23:13,0.5596875,,,g
third,30/12/2020 23:16,0.5890625,,,g
third,30/12/2020 23:18,0.601875,,,g
third,30/12/2020 23:20,0.613125,,,g
third,30/12/2020 23:21,0.628125,,,g
third,30/12/2020 23:24,0.615625,,,g
third,30/12/2020 23:25,0.6215625,,,g
third,30/12/2020 23:26,0.6271875,,,g
third,30/12/2020 23:27,0.5909375,,,g
third,30/12/2020 23:29,0.6340625,,,g
third,30/12/2020 23:30,0.62,,,g
third,30/12/2020 23:31,0.620625,,,g
third,30/12/2020 23:32,0.619375,,,g
third,30/12/2020 23:35,0.60625,,,g
third,30/12/2020 23:37,0.6075,,,g
third,30/12/2020 23:41,0.5940625,,,g
third,30/12/2020 23:42,0.605,,,g
third,30/12/2020 23:43,0.59625,,,g
third,30/12/2020 23:44,0.598125,,,g
third,30/12/2020 23:45,0.6046875,,,g
third,30/12/2020 23:49,0.6234375,,,g
third,30/12/2020 23:50,0.6240625,,,g
third,30/12/2020 23:51,0.6215625,,,g
third,30/12/2020 23:52,0.6103125,,,g
third,30/12/2020 23:53,0.5825,,,g
third,30/12/2020 23:54,0.5990625,,,g
third,30/12/2020 23:55,0.601875,,,g
third,30/12/2020 23:56,0.58,,,g
third,30/12/2020 23:57,0.5684375,,,g
third,30/12/2020 23:58,0.5571875,,,g
third,30/12/2020 23:59,0.568125,,,g
third,31/12/2020 00:00,0.5890625,,,g
third,31/12/2020 00:01,0.6046875,,,g
third,31/12/2020 00:09,0.6665625,,,g
third,31/12/2020 00:10,0.700625,,,g
third,31/12/2020 00:12,0.658125,,,g
third,31/12/2020 00:13,0.679375,,,g
third,31/12/2020 00:15,0.6575,,,g
third,31/12/2020 00:16,0.6409375,,,g
third,31/12/2020 00:17,0.6640625,,,g
third,31/12/2020 00:18,0.685625,,,g
third,31/12/2020 00:19,0.6596875,,,g
third,31/12/2020 00:20,0.65875,,,g
third,31/12/2020 00:21,0.6390625,,,g
third,31/12/2020 00:22,0.630625,,,g
third,31/12/2020 00:23,0.639375,,,g
third,31/12/2020 00:24,0.5896875,,,g
third,31/12/2020 00:25,0.5671875,,,g
third,31/12/2020 00:26,0.5746875,,,g
third,31/12/2020 00:27,0.5684375,,,g
third,31/12/2020 00:28,0.5459375,,,g
third,31/12/2020 00:29,0.55875,,,g
third,31/12/2020 00:30,0.5853125,,,g
third,31/12/2020 00:31,0.5975,,,g
third,31/12/2020 00:32,0.604375,,,g
third,31/12/2020 00:33,0.5828125,,,g
third,31/12/2020 00:34,0.594375,,,g
third,31/12/2020 00:36,0.586875,,,g
third,31/12/2020 00:37,0.59625,,,g
third,31/12/2020 00:39,0.6009375,,,g
third,31/12/2020 00:40,0.5984375,,,g
third,31/12/2020 00:42,0.6009375,,,g
third,31/12/2020 00:43,0.59375,,,g
third,31/12/2020 00:44,0.5959375,,,g
third,31/12/2020 00:45,0.600625,,,g
third,31/12/2020 00:47,0.595,,,g
third,31/12/2020 00:48,0.58875,,,g
third,31/12/2020 00:50,0.590625,,,g
third,31/12/2020 00:51,0.5859375,,,g
third,31/12/2020 00:52,0.59,,,g
third,31/12/2020 00:53,0.5740625,,,g
third,31/12/2020 00:54,0.588125,,,g
third,31/12/2020 00:56,0.5796875,,,g
third,31/12/2020 00:57,0.57,,,g
third,31/12/2020 00:58,0.560625,,,g
third,31/12/2020 00:59,0.581875,,,g
third,31/12/2020 01:05,0.599375,,,g
third,31/12/2020 01:06,0.610625,,,g
third,31/12/2020 01:07,0.5815625,,,g
third,31/12/2020 01:08,0.57875,,,g
third,31/12/2020 01:10,0.571875,,,g
third,31/12/2020 01:11,0.580625,,,g
third,31/12/2020 01:13,0.57,,,g
third,31/12/2020 01:16,0.58,,,g
third,31/12/2020 01:18,0.5840625,,,g
third,31/12/2020 01:21,0.571875,,,g
third,31/12/2020 01:22,0.570625,,,g
third,31/12/2020 01:23,0.5759375,,,g
third,31/12/2020 01:24,0.5878125,,,g
third,31/12/2020 01:26,0.5696875,,,g
third,31/12/2020 01:27,0.5815625,,,g
third,31/12/2020 01:28,0.57375,,,g
third,31/12/2020 01:29,0.575,,,g
third,31/12/2020 01:33,0.636875,,,g
third,31/12/2020 01:35,0.650625,,,g
third,31/12/2020 01:37,0.6959375,,,g
third,31/12/2020 01:40,0.6884375,,,g
third,31/12/2020 01:41,0.6878125,,,g
third,31/12/2020 01:42,0.6759375,,,g
third,31/12/2020 01:43,0.633125,,,g
third,31/12/2020 01:44,0.6490625,,,g
third,31/12/2020 01:45,0.6809375,,,g
third,31/12/2020 01:46,0.66125,,,g
